650 0.659991 0.476531
651 0.658682 0.475324
652 0.657371 0.474115
653 0.656057 0.472906
654 0.654740 0.471696
655 0.653419 0.470484
656 0.652096 0.469272
657 0.650770 0.468059
658 0.649440 0.466845
659 0.648108 0.465630
660 0.646772 0.464414
661 0.645434 0.463197
662 0.644092 0.461980
663 0.642748 0.460761
664 0.641400 0.459541
665 0.640050 0.458321
666 0.638696 0.457100
667 0.637339 0.455877
668 0.635979 0.454654
669 0.634616 0.453430
670 0.633251 0.452205
671 0.631882 0.450979
672 0.630510 0.449752
673 0.629134 0.448524
674 0.627756 0.447295
675 0.626375 0.446066
676 0.624991 0.444835
677 0.623603 0.443604
678 0.622213 0.442372
679 0.620819 0.441138
680 0.619423 0.439904
681 0.618023 0.438669
682 0.616620 0.437433
683 0.615214 0.436196
684 0.613805 0.434958
685 0.612393 0.433720
686 0.610978 0.432480
687 0.609560 0.431240
688 0.608139 0.429998
689 0.606714 0.428756
690 0.605287 0.427513
691 0.603856 0.426269
692 0.602422 0.425024
693 0.600985 0.423778
694 0.599546 0.422531
695 0.598102 0.421283
696 0.596656 0.420035
697 0.595207 0.418785
698 0.593754 0.417535
699 0.592299 0.416283
700 0.590840 0.415031
701 0.589378 0.413778
702 0.587914 0.412524
703 0.586445 0.411269
704 0.584974 0.410013
705 0.583500 0.408757
706 0.582022 0.407499
707 0.580542 0.406241
708 0.579058 0.404982
709 0.577571 0.403721
710 0.576081 0.402460
711 0.574588 0.401198
712 0.573092 0.399935
713 0.571592 0.398672
714 0.570089 0.397407
715 0.568584 0.396141
716 0.567075 0.394875
717 0.565562 0.393608
718 0.564047 0.392340
719 0.562529 0.391071
720 0.561007 0.389801
721 0.559482 0.388530
722 0.557954 0.387258
723 0.556423 0.385985
724 0.554889 0.384712
725 0.553351 0.383438
726 0.551811 0.382162
727 0.550267 0.380886
728 0.548720 0.379609
729 0.547169 0.378331
730 0.545616 0.377053
731 0.544059 0.375773
732 0.542499 0.374493
733 0.540936 0.373211
734 0.539370 0.371929
735 0.537801 0.370646
736 0.536228 0.369362
737 0.534652 0.368077
738 0.533073 0.366791
739 0.531491 0.365505
740 0.529905 0.364217
741 0.528317 0.362929
742 0.526725 0.361640
743 0.525130 0.360350
744 0.523531 0.359059
745 0.521930 0.357767
746 0.520325 0.356474
747 0.518717 0.355181
748 0.517106 0.353886
749 0.515491 0.352591
750 0.513873 0.351295
751 0.512253 0.349998
752 0.510628 0.348700
753 0.509001 0.347401
754 0.507370 0.346102
755 0.505736 0.344801
756 0.504099 0.343500
757 0.502459 0.342198
758 0.500815 0.340895
759 0.499168 0.339591
760 0.497518 0.338286
761 0.495864 0.336981
762 0.494208 0.335674
763 0.492548 0.334367
764 0.490885 0.333059
765 0.489218 0.331750
766 0.487548 0.330440
767 0.485875 0.329129
768 0.484199 0.327817
769 0.482519 0.326505
770 0.480836 0.325192
771 0.479150 0.323877
772 0.477461 0.322562
773 0.475768 0.321247
774 0.474072 0.319930
775 0.472373 0.318612
776 0.470670 0.317294
777 0.468964 0.315975
778 0.467255 0.314655
779 0.465543 0.313334
780 0.463827 0.312012
781 0.462108 0.310689
782 0.460386 0.309366
783 0.458660 0.308041
784 0.456931 0.306716
785 0.455199 0.305390
786 0.453463 0.304063
787 0.451724 0.302736
788 0.449982 0.301407
789 0.448237 0.300078
790 0.446488 0.298747
791 0.444736 0.297416
792 0.442980 0.296084
793 0.441221 0.294751
794 0.439459 0.293418
795 0.437694 0.292083
796 0.435925 0.290748
797 0.434153 0.289412
798 0.432377 0.288075
799 0.430598 0.286737
800 0.428816 0.285399
801 0.427031 0.284059
802 0.425242 0.282719
803 0.423450 0.281378
804 0.421654 0.280036
805 0.419855 0.278693
806 0.418053 0.277349
807 0.416247 0.276005
808 0.414438 0.274659
809 0.412626 0.273313
810 0.410810 0.271966
811 0.408991 0.270618
812 0.407169 0.269270
813 0.405343 0.267920
814 0.403514 0.266570
815 0.401681 0.265219
816 0.399846 0.263867
817 0.398006 0.262514
818 0.396164 0.261161
819 0.394318 0.259806
820 0.392468 0.258451
821 0.390615 0.257095
822 0.388759 0.255738
823 0.386900 0.254380
824 0.385037 0.253021
825 0.383170 0.251662
826 0.381301 0.250302
827 0.379427 0.248941
828 0.377551 0.247579
829 0.375671 0.246216
830 0.373788 0.244853
831 0.371901 0.243488
832 0.370011 0.242123
833 0.368117 0.240757
834 0.366220 0.239391
835 0.364320 0.238023
836 0.362416 0.236654
837 0.360509 0.235285
838 0.358598 0.233915
839 0.356684 0.232544
840 0.354767 0.231173
841 0.352846 0.229800
842 0.350921 0.228427
843 0.348994 0.227053
844 0.347062 0.225678
845 0.345128 0.224302
846 0.343190 0.222925
847 0.341248 0.221548
848 0.339303 0.220170
849 0.337355 0.218791
850 0.335403 0.217411
851 0.333448 0.216030
852 0.331489 0.214649
853 0.329527 0.213266
854 0.327561 0.211883
855 0.325592 0.210499
856 0.323620 0.209115
857 0.321644 0.207729
858 0.319664 0.206343
859 0.317681 0.204956
860 0.315695 0.203568
861 0.313705 0.202179
862 0.311712 0.200790
863 0.309715 0.199399
864 0.307715 0.198008
865 0.305711 0.196616
866 0.303704 0.195223
867 0.301693 0.193830
868 0.299679 0.192435
869 0.297661 0.191040
870 0.295640 0.189644
871 0.293616 0.188247
872 0.291588 0.186850
873 0.289556 0.185451
874 0.287521 0.184052
875 0.285482 0.182652
876 0.283440 0.181252
877 0.281395 0.179850
878 0.279346 0.178448
879 0.277293 0.177044
880 0.275237 0.175640
881 0.273177 0.174236
882 0.271114 0.172830
883 0.269048 0.171424
884 0.266978 0.170017
885 0.264904 0.168609
886 0.262827 0.167200
887 0.260746 0.165790
888 0.258662 0.164380
889 0.256574 0.162969
890 0.254483 0.161557
891 0.252389 0.160144
892 0.250290 0.158731
893 0.248188 0.157316
894 0.246083 0.155901
895 0.243974 0.154485
896 0.241862 0.153069
897 0.239746 0.151651
898 0.237626 0.150233
899 0.235503 0.148814
900 0.233377 0.147394
901 0.231247 0.145973
902 0.229113 0.144552
903 0.226976 0.143130
904 0.224835 0.141707
905 0.222691 0.140283
906 0.220543 0.138858
907 0.218392 0.137433
908 0.216237 0.136007
909 0.214078 0.134580
910 0.211916 0.133152
911 0.209750 0.131724
912 0.207581 0.130294
913 0.205408 0.128864
914 0.203232 0.127434
915 0.201052 0.126002
916 0.198869 0.124570
917 0.196681 0.123136
918 0.194491 0.121702
919 0.192297 0.120268
920 0.190099 0.118832
921 0.187897 0.117396
922 0.185692 0.115959
923 0.183484 0.114521
924 0.181272 0.113082
925 0.179056 0.111643
926 0.176836 0.110203
927 0.174613 0.108762
928 0.172387 0.107320
929 0.170157 0.105877
930 0.167923 0.104434
931 0.165686 0.102990
932 0.163445 0.101545
933 0.161200 0.100099
934 0.158952 0.098653
935 0.156700 0.097206
936 0.154445 0.095758
937 0.152186 0.094309
938 0.149923 0.092860
939 0.147657 0.091409
940 0.145387 0.089958
941 0.143113 0.088506
942 0.140836 0.087054
943 0.138555 0.085600
944 0.136271 0.084146
945 0.133983 0.082691
946 0.131691 0.081236
947 0.129396 0.079779
948 0.127097 0.078322
949 0.124795 0.076864
950 0.122488 0.075405
951 0.120178 0.073946
952 0.117865 0.072485
953 0.115548 0.071024
954 0.113227 0.069563
955 0.110903 0.068100
956 0.108575 0.066637
957 0.106243 0.065173
958 0.103907 0.063708
959 0.101568 0.062242
960 0.099226 0.060776
961 0.096879 0.059308
962 0.094529 0.057841
963 0.092175 0.056372
964 0.089818 0.054902
965 0.087457 0.053432
966 0.085092 0.051961
967 0.082724 0.050489
968 0.080352 0.049017
969 0.077976 0.047544
970 0.075597 0.046070
971 0.073214 0.044595
972 0.070827 0.043119
973 0.068436 0.041643
974 0.066042 0.040166
975 0.063644 0.038688
976 0.061243 0.037210
977 0.058838 0.035730
978 0.056429 0.034250
979 0.054016 0.032769
980 0.051600 0.031288
981 0.049180 0.029805
982 0.046756 0.028322
983 0.044329 0.026838
984 0.041898 0.025354
985 0.039463 0.023868
986 0.037024 0.022382
